
@relation python_mistakes

@attribute commit_message string
@attribute additions numeric
@attribute deletions numeric
@attribute changes numeric
@attribute actual_changes string
@attribute attribute_TAB numeric
@attribute attribute_NEWLINE numeric
@attribute attribute_CARRIAGE_RETURN numeric
@attribute attribute_EXCLAMATION_MARK numeric
@attribute attribute_QUOTATION_MARK numeric
@attribute attribute_NUMBER_SIGN numeric
@attribute attribute_DOLLAR_SIGN numeric
@attribute attribute_PERCENT_SIGN numeric
@attribute attribute_AMPERSAND numeric
@attribute attribute_APOSTROPHE numeric
@attribute attribute_LEFT_PARENTHESIS numeric
@attribute attribute_RIGHT_PARENTHESIS numeric
@attribute attribute_ASTERISK numeric
@attribute attribute_PLUS_SIGN numeric
@attribute attribute_COMMA numeric
@attribute attribute_HYPHEN-MINUS numeric
@attribute attribute_FULL_STOP numeric
@attribute attribute_SOLIDUS numeric
@attribute attribute_DIGIT_ZERO numeric
@attribute attribute_DIGIT_ONE numeric
@attribute attribute_DIGIT_TWO numeric
@attribute attribute_DIGIT_THREE numeric
@attribute attribute_DIGIT_FOUR numeric
@attribute attribute_DIGIT_FIVE numeric
@attribute attribute_DIGIT_SIX numeric
@attribute attribute_DIGIT_SEVEN numeric
@attribute attribute_DIGIT_EIGHT numeric
@attribute attribute_DIGIT_NINE numeric
@attribute attribute_COLON numeric
@attribute attribute_SEMICOLON numeric
@attribute attribute_LESS-THAN_SIGN numeric
@attribute attribute_EQUALS_SIGN numeric
@attribute attribute_GREATER-THAN_SIGN numeric
@attribute attribute_QUESTION_MARK numeric
@attribute attribute_COMMERCIAL_AT numeric
@attribute attribute_LEFT_SQUARE_BRACKET numeric
@attribute attribute_REVERSE_SOLIDUS numeric
@attribute attribute_RIGHT_SQUARE_BRACKET numeric
@attribute attribute_CIRCUMFLEX_ACCENT numeric
@attribute attribute_LOW_LINE numeric
@attribute attribute_GRAVE_ACCENT numeric
@attribute attribute_LEFT_CURLY_BRACKET numeric
@attribute attribute_VERTICAL_LINE numeric
@attribute attribute_RIGHT_CURLY_BRACKET numeric
@attribute attribute_TILDE numeric
@attribute LETTERS_CHANGED numeric
@attribute class {yes, no}

@data
'AMBARIRUWriteClientconfigsstepfailedncole', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE if SPACE not SPACE has LOW_LINE attr LEFT_PARENTHESIS params COMMA SPACE attribute RIGHT_PARENTHESIS COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE not SPACE hasattr LEFT_PARENTHESIS params COMMA SPACE attribute RIGHT_PARENTHESIS COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, yes
'comparenotassign', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE elif SPACE code SPACE EQUALS_SIGN SPACE APOSTROPHE S APOSTROPHE COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE elif SPACE code SPACE EQUALS_SIGN EQUALS_SIGN SPACE APOSTROPHE S APOSTROPHE COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Typo', 1, 1, 3, ' TAB TAB for SPACE k SPACE nwksMap LEFT_SQUARE_BRACKET current LOW_LINE root RIGHT_SQUARE_BRACKET FULL_STOP keys LEFT_PARENTHESIS RIGHT_PARENTHESIS COLON NEWLINE TAB TAB for SPACE k SPACE in SPACE nwksMap LEFT_SQUARE_BRACKET current LOW_LINE root RIGHT_SQUARE_BRACKET FULL_STOP keys LEFT_PARENTHESIS RIGHT_PARENTHESIS COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Xyeneitsdmojerror', 1, 1, 1, 'from SPACE dmoj FULL_STOP errors SPACE import SPACE InternalError NEWLINE from SPACE dmoj FULL_STOP error SPACE import SPACE InternalError NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, yes
'CFYnodeinstanceslistreporterrorscorrectlyErrorsotherthanarenolongerhidden', 1, 1, 4, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE not SPACE e FULL_STOP status LOW_LINE code SPACE EXCLAMATION_MARK EQUALS_SIGN SPACE DIGIT_FOUR DIGIT_ZERO DIGIT_FOUR COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE e FULL_STOP status LOW_LINE code SPACE EXCLAMATION_MARK EQUALS_SIGN SPACE DIGIT_FOUR DIGIT_ZERO DIGIT_FOUR COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Fixtypo', 1, 1, 0, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE existingClassNames SPACE EQUALS_SIGN SPACE set LEFT_PARENTHESIS self LOW_LINE FULL_STOP getClasses LEFT_PARENTHESIS RIGHT_PARENTHESIS FULL_STOP keys LEFT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE existingClassNames SPACE EQUALS_SIGN SPACE set LEFT_PARENTHESIS self FULL_STOP LOW_LINE getClasses LEFT_PARENTHESIS RIGHT_PARENTHESIS FULL_STOP keys LEFT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'FixtypoinNFWProfilemass', 3, 3, 21, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE x SPACE EQUALS_SIGN SPACE r SOLIDUS self FULL_STOP rs NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE x SPACE EQUALS_SIGN SPACE r SOLIDUS self FULL_STOP rs SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE return SPACE DIGIT_FOUR ASTERISK np FULL_STOP pi SOLIDUS DIGIT_THREE SPACE ASTERISK SPACE self FULL_STOP rhos SPACE ASTERISK SPACE np FULL_STOP where LEFT_PARENTHESIS r SPACE LESS-THAN_SIGN SPACE rs COMMA SPACE r ASTERISK ASTERISK DIGIT_THREE COMMA SPACE self FULL_STOP rs ASTERISK ASTERISK DIGIT_THREE RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE return SPACE DIGIT_FOUR ASTERISK np FULL_STOP pi SOLIDUS DIGIT_THREE SPACE ASTERISK SPACE self FULL_STOP rhos SPACE ASTERISK SPACE np FULL_STOP where LEFT_PARENTHESIS r SPACE LESS-THAN_SIGN SPACE self FULL_STOP rs COMMA SPACE r ASTERISK ASTERISK DIGIT_THREE COMMA SPACE self FULL_STOP rs ASTERISK ASTERISK DIGIT_THREE RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE x SPACE EQUALS_SIGN SPACE r SOLIDUS self FULL_STOP rs NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE x SPACE EQUALS_SIGN SPACE r SOLIDUS self FULL_STOP rs SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'FixtypoinROBERTEVTdeclaration', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE ROBERT LOW_LINE EVT COLON SPACE APOSTROPHE emery COMMA NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE ROBERT LOW_LINE EVT COLON SPACE APOSTROPHE emery APOSTROPHE COMMA NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Fixedjobsnotcorrectlysearhed', 13, 8, 232, 'from SPACE flask SPACE import SPACE Flask COMMA SPACE jsonify COMMA SPACE session NEWLINE from SPACE flask SPACE import SPACE Flask COMMA SPACE jsonify COMMA SPACE session COMMA SPACE make LOW_LINE response NEWLINE def SPACE create LOW_LINE job LOW_LINE response LEFT_PARENTHESIS job RIGHT_PARENTHESIS COLON NEWLINE SPACE SPACE SPACE SPACE if SPACE job SPACE is SPACE None COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE return SPACE make LOW_LINE response LEFT_PARENTHESIS jsonify LEFT_PARENTHESIS LEFT_CURLY_BRACKET RIGHT_CURLY_BRACKET RIGHT_PARENTHESIS COMMA SPACE DIGIT_FOUR DIGIT_ZERO DIGIT_FOUR RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE elif SPACE job FULL_STOP is LOW_LINE finished COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE response SPACE EQUALS_SIGN SPACE make LOW_LINE response LEFT_PARENTHESIS jsonify LEFT_PARENTHESIS job FULL_STOP meta RIGHT_PARENTHESIS COMMA SPACE DIGIT_TWO DIGIT_ZERO DIGIT_ONE RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE response FULL_STOP headers LEFT_SQUARE_BRACKET APOSTROPHE Location APOSTROPHE RIGHT_SQUARE_BRACKET SPACE EQUALS_SIGN SPACE APOSTROPHE SOLIDUS a SOLIDUS LEFT_CURLY_BRACKET RIGHT_CURLY_BRACKET APOSTROPHE FULL_STOP format LEFT_PARENTHESIS job FULL_STOP result RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE return SPACE response NEWLINE NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE jobs FULL_STOP append LEFT_PARENTHESIS LEFT_CURLY_BRACKET APOSTROPHE id APOSTROPHE COLON SPACE job LOW_LINE id COMMA SPACE APOSTROPHE meta APOSTROPHE COLON SPACE job FULL_STOP meta RIGHT_CURLY_BRACKET RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE jobs FULL_STOP append LEFT_PARENTHESIS LEFT_CURLY_BRACKET APOSTROPHE location APOSTROPHE COLON SPACE APOSTROPHE SOLIDUS jobs SOLIDUS LEFT_CURLY_BRACKET RIGHT_CURLY_BRACKET APOSTROPHE FULL_STOP format LEFT_PARENTHESIS job LOW_LINE id RIGHT_PARENTHESIS COMMA SPACE APOSTROPHE meta APOSTROPHE COLON SPACE job FULL_STOP meta RIGHT_CURLY_BRACKET RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE if SPACE job SPACE is SPACE None COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE return SPACE jsonify LEFT_PARENTHESIS LEFT_CURLY_BRACKET APOSTROPHE error APOSTROPHE COLON SPACE APOSTROPHE not SPACE found APOSTROPHE RIGHT_CURLY_BRACKET RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE else COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE job FULL_STOP is LOW_LINE finished COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE session LEFT_SQUARE_BRACKET APOSTROPHE jobs APOSTROPHE RIGHT_SQUARE_BRACKET FULL_STOP remove LEFT_PARENTHESIS job FULL_STOP id RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE return SPACE jsonify LEFT_PARENTHESIS LEFT_CURLY_BRACKET APOSTROPHE id APOSTROPHE COLON SPACE job FULL_STOP id COMMA SPACE APOSTROPHE meta APOSTROPHE COLON SPACE job FULL_STOP meta RIGHT_CURLY_BRACKET RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE if SPACE job SPACE is SPACE None SPACE or SPACE job FULL_STOP is LOW_LINE finished COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE return SPACE create LOW_LINE job LOW_LINE response LEFT_PARENTHESIS job RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE return SPACE jsonify LEFT_PARENTHESIS job FULL_STOP meta RIGHT_PARENTHESIS NEWLINE', 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 6, 6, 0, 0, 2, 0, 3, 4, 2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 8, 0, 1, 0, 1, 0, 7, no
'Mergepullrequestfromshiweixxxmaster', 1, 1, 45, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE base LOW_LINE logger FULL_STOP error LEFT_PARENTHESIS QUOTATION_MARK init SPACE contact SPACE error QUOTATION_MARK SPACE SPACE PLUS_SIGN SPACE QUOTATION_MARK COMMA uid EQUALS_SIGN QUOTATION_MARK SPACE PLUS_SIGN SPACE self FULL_STOP user LOW_LINE id SPACE PLUS_SIGN SPACE QUOTATION_MARK COMMA datetime EQUALS_SIGN QUOTATION_MARK PLUS_SIGN SPACE str LEFT_PARENTHESIS datetime FULL_STOP now LEFT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE base LOW_LINE logger FULL_STOP error LEFT_PARENTHESIS QUOTATION_MARK init SPACE contact SPACE error QUOTATION_MARK SPACE SPACE PLUS_SIGN SPACE QUOTATION_MARK SPACE USER LOW_LINE ID SPACE SPACE QUOTATION_MARK SPACE PLUS_SIGN SPACE self FULL_STOP user LOW_LINE id RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, no
'Edit', 1, 1, 4, ' SPACE SPACE SPACE SPACE print LEFT_PARENTHESIS APOSTROPHE Save SPACE programmar SPACE as SPACE the SPACE default QUESTION_MARK SPACE LEFT_PARENTHESIS y SOLIDUS n RIGHT_PARENTHESIS APOSTROPHE RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE print LEFT_PARENTHESIS APOSTROPHE Save SPACE programmer SPACE as SPACE default QUESTION_MARK SPACE LEFT_PARENTHESIS y SOLIDUS n RIGHT_PARENTHESIS APOSTROPHE RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, no
'PUSH', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE log FULL_STOP msg LEFT_PARENTHESIS eventid EQUALS_SIGN APOSTROPHE cowrie FULL_STOP command FULL_STOP success APOSTROPHE COMMA SPACE input EQUALS_SIGN APOSTROPHE SPACE APOSTROPHE FULL_STOP join LEFT_PARENTHESIS cmd LEFT_SQUARE_BRACKET APOSTROPHE command APOSTROPHE RIGHT_SQUARE_BRACKET SPACE PLUS_SIGN SPACE APOSTROPHE SPACE APOSTROPHE FULL_STOP join LEFT_PARENTHESIS cmd LEFT_SQUARE_BRACKET APOSTROPHE args APOSTROPHE RIGHT_SQUARE_BRACKET RIGHT_PARENTHESIS RIGHT_PARENTHESIS COMMA SPACE format EQUALS_SIGN APOSTROPHE Command SPACE found COLON SPACE PERCENT_SIGN LEFT_PARENTHESIS input RIGHT_PARENTHESIS s APOSTROPHE RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE log FULL_STOP msg LEFT_PARENTHESIS eventid EQUALS_SIGN APOSTROPHE cowrie FULL_STOP command FULL_STOP success APOSTROPHE COMMA SPACE input EQUALS_SIGN APOSTROPHE SPACE APOSTROPHE FULL_STOP join LEFT_PARENTHESIS cmd LEFT_SQUARE_BRACKET APOSTROPHE command APOSTROPHE RIGHT_SQUARE_BRACKET SPACE PLUS_SIGN SPACE APOSTROPHE SPACE APOSTROPHE FULL_STOP join LEFT_PARENTHESIS cmd LEFT_SQUARE_BRACKET APOSTROPHE rargs APOSTROPHE RIGHT_SQUARE_BRACKET RIGHT_PARENTHESIS RIGHT_PARENTHESIS COMMA SPACE format EQUALS_SIGN APOSTROPHE Command SPACE found COLON SPACE PERCENT_SIGN LEFT_PARENTHESIS input RIGHT_PARENTHESIS s APOSTROPHE RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, no
'Addedtestingforguestosfeatures', 1, 1, 5, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE COLON type SPACE SPACE SPACE guest LOW_LINE os LOW_LINE features COLON SPACE GRAVE_ACCENT GRAVE_ACCENT list GRAVE_ACCENT GRAVE_ACCENT SPACE of SPACE GRAVE_ACCENT GRAVE_ACCENT str GRAVE_ACCENT GRAVE_ACCENT SPACE or SPACE GRAVE_ACCENT GRAVE_ACCENT None GRAVE_ACCENT GRAVE_ACCENT NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE COLON type SPACE SPACE SPACE guest LOW_LINE os LOW_LINE features COLON SPACE GRAVE_ACCENT GRAVE_ACCENT list GRAVE_ACCENT GRAVE_ACCENT SPACE of SPACE GRAVE_ACCENT GRAVE_ACCENT dict GRAVE_ACCENT GRAVE_ACCENT SPACE or SPACE GRAVE_ACCENT GRAVE_ACCENT None GRAVE_ACCENT GRAVE_ACCENT NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, no
'removedsmoothingformemory', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE temp SPACE EQUALS_SIGN SPACE temp SPACE ASTERISK SPACE LEFT_PARENTHESIS DIGIT_ONE HYPHEN-MINUS alpha RIGHT_PARENTHESIS SPACE PLUS_SIGN SPACE np FULL_STOP mean LEFT_PARENTHESIS temp COMMA axis SPACE EQUALS_SIGN SPACE DIGIT_ZERO RIGHT_PARENTHESIS ASTERISK alpha SPACE SPACE SPACE SPACE SPACE SPACE SPACE NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE NUMBER_SIGN temp SPACE EQUALS_SIGN SPACE temp SPACE ASTERISK SPACE LEFT_PARENTHESIS DIGIT_ONE HYPHEN-MINUS alpha RIGHT_PARENTHESIS SPACE PLUS_SIGN SPACE np FULL_STOP mean LEFT_PARENTHESIS temp COMMA axis SPACE EQUALS_SIGN SPACE DIGIT_ZERO RIGHT_PARENTHESIS ASTERISK alpha SPACE SPACE SPACE SPACE SPACE SPACE SPACE NEWLINE', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, no
'cambiandoformulariodeaddestudiantes', 1, 1, 7, 'USE LOW_LINE L DIGIT_ONE DIGIT_ZERO N SPACE EQUALS_SIGN SPACE False NEWLINE USE LOW_LINE L DIGIT_ONE DIGIT_ZERO N SPACE EQUALS_SIGN SPACE True NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, no
'removedobsoletestring', 1, 1, 19, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE cmd SPACE EQUALS_SIGN SPACE input LEFT_PARENTHESIS QUOTATION_MARK LEFT_SQUARE_BRACKET N RIGHT_SQUARE_BRACKET ew COMMA SPACE LEFT_SQUARE_BRACKET R RIGHT_SQUARE_BRACKET ead SPACE last SPACE entry COMMA SPACE Read SPACE LEFT_SQUARE_BRACKET a RIGHT_SQUARE_BRACKET ll COMMA SPACE E LEFT_SQUARE_BRACKET x RIGHT_SQUARE_BRACKET it COLON SPACE QUOTATION_MARK RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE cmd SPACE EQUALS_SIGN SPACE input LEFT_PARENTHESIS QUOTATION_MARK LEFT_SQUARE_BRACKET N RIGHT_SQUARE_BRACKET ew COMMA SPACE Read SPACE LEFT_SQUARE_BRACKET a RIGHT_SQUARE_BRACKET ll COMMA SPACE E LEFT_SQUARE_BRACKET x RIGHT_SQUARE_BRACKET it COLON SPACE QUOTATION_MARK RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, no
'Updatechageemailtitle', 1, 1, 44, ' SPACE SPACE SPACE SPACE email LOW_LINE subject SPACE EQUALS_SIGN SPACE QUOTATION_MARK Report SPACE for SPACE xx QUOTATION_MARK SLASH_R NEWLINE SPACE SPACE SPACE SPACE email LOW_LINE subject SPACE EQUALS_SIGN SPACE u APOSTROPHE APOSTROPHE SPACE PLUS_SIGN SPACE settings FULL_STOP SERVICE LOW_LINE FROM SPACE PLUS_SIGN SPACE u APOSTROPHE APOSTROPHE SPACE PLUS_SIGN SPACE u APOSTROPHE APOSTROPHE SLASH_R NEWLINE', 0, 0, 0, 0, 2, 0, 0, 0, 0, 6, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, no
